customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101895,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.46,574.56,No
C101896,Male,0,Yes,No,37,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,104.73,3878.1,Yes
C101897,Female,1,Yes,No,20,No,No,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.46,1288.8,Yes
C101898,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.07,3531.93,No
C101899,Female,0,Yes,Yes,49,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.22,3685.44,No
C101900,Female,0,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.39,3443.04,Yes
C101901,Female,0,Yes,No,21,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.99,1893.43,Yes
C101902,Female,0,No,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,117.48,5643.67,No
C101903,Male,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,42.54,1144.44,No
C101904,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.34,2823.26,No
C101905,Female,0,No,No,53,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.92,2331.13,No
C101906,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),90.53,3896.82,No
C101907,Female,0,No,Yes,23,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.58,1443.47,No
C101908,Male,0,Yes,No,32,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),76.03,2429.56,No
C101909,Female,0,Yes,No,52,No,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.13,3748.37,No
C101910,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Mailed check,36.84,2131.94,No
C101911,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,72.48,939.73,No
C101912,Female,0,No,No,37,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),33.29,1232.57,No
C101913,Male,0,No,No,53,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.32,3572.14,No
C101914,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),111.41,6346.17,Yes
C101915,Male,1,Yes,No,64,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),94.01,6021.62,No
C101916,Female,1,Yes,Yes,52,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.24,1207.07,No
C101917,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.28,4166.64,Yes
C101918,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),28.46,1135.87,Yes
C101919,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,88.94,5871.36,No
C101920,Female,0,No,No,9,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Electronic check,30.45,273.91,No
C101921,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,116.54,3148.82,No
C101922,Male,0,Yes,No,11,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,62.25,683.11,No
C101923,Male,0,Yes,No,31,Yes,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,44.34,1379.4,No
C101924,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,111.55,1899.19,No
C101925,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),45.96,1517.54,No
C101926,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),85.48,2049.88,No
C101927,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,50.34,2920.57,Yes
C101928,Female,0,No,Yes,21,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),20.26,428.03,No
C101929,Female,0,No,No,32,Yes,Yes,No,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),117.14,3751.4,No
C101930,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),49.32,3110.35,No
C101931,Male,0,Yes,No,27,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.03,2353.71,No
C101932,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),47.9,189.34,No
C101933,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.71,465.38,Yes
C101934,Male,0,Yes,No,8,Yes,No phone service,No,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,90.06,723.65,Yes
C101935,Male,1,No,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),35.46,426.38,No
C101936,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,24.52,561.76,Yes
C101937,Female,0,No,No,47,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.65,2663.14,No
C101938,Male,0,No,No,63,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),23.23,1465.72,Yes
C101939,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,35.55,1668.8,Yes
C101940,Female,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.78,716.93,No
C101941,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),117.12,8194.01,Yes
C101942,Female,0,No,No,53,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),42.34,2248.23,No
C101943,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,97.55,588.02,Yes
C101944,Female,1,No,Yes,59,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.53,6879.04,No
C101945,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,89.28,2948.5,Yes
C101946,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),108.08,7029.77,No
C101947,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,92.08,4331.96,No
C101948,Female,0,Yes,No,70,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,100.17,7006.96,Yes
C101949,Female,1,No,No,2,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),51.03,104.83,Yes
C101950,Male,0,Yes,No,71,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),118.12,8381.81,No
C101951,Female,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),103.15,307.12,No
C101952,Male,0,No,No,36,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,103.27,3714.11,No
C101953,Female,0,Yes,No,19,No,No,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),65.78,1251.6,Yes
C101954,Female,0,No,No,15,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),117.55,1758.8,No
C101955,Male,0,Yes,Yes,68,No,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,73.3,4983.46,No
C101956,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),103.69,3318.24,No
C101957,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.29,654.9,Yes
C101958,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),91.83,3945.02,No
C101959,Male,1,No,Yes,0,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),46.5,4.66,Yes
C101960,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.66,3388.47,Yes
C101961,Male,0,No,Yes,27,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.23,1170.44,No
C101962,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,32.49,2018.64,No
C101963,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),48.2,48.88,No
C101964,Male,0,No,No,58,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),84.89,4923.33,Yes
C101965,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),92.23,2863.72,No
C101966,Female,0,Yes,Yes,36,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.37,1457.44,No
C101967,Male,0,No,No,13,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),34.12,442.36,No
C101968,Female,1,Yes,No,43,No,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),71.48,3071.14,No
C101969,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,66.44,2786.8,No
C101970,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),49.53,595.39,Yes
C101971,Male,0,Yes,Yes,10,No,No,No,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,45.08,451.27,No
C101972,Male,0,No,Yes,29,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),59.85,1734.18,No
C101973,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,22.24,893.29,No
C101974,Female,1,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,75.43,4680.02,No
C101975,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),30.91,154.91,No
C101976,Male,0,Yes,No,70,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,56.68,3965.89,Yes
C101977,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.96,3315.02,Yes
C101978,Male,0,Yes,No,48,No,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,91.9,4409.49,No
C101979,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.35,681.12,No
C101980,Male,0,Yes,Yes,6,No,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.25,669.78,Yes
C101981,Male,0,Yes,Yes,17,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,107.55,1824.37,No
C101982,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.97,2264.55,No
C101983,Female,0,Yes,No,22,No,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,45.54,1000.67,No
C101984,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),66.09,3302.36,Yes
C101985,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),43.19,518.61,Yes
C101986,Female,0,Yes,No,52,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.15,4477.7,Yes
C101987,Male,0,No,Yes,49,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,71.3,3492.93,No
C101988,Male,0,Yes,No,5,No,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),116.11,581.23,Yes
C101989,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,103.53,1243.48,No
C101990,Female,0,Yes,No,56,No,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,44.34,2479.29,No
C101991,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,34.44,1654.73,No
C101992,Male,0,Yes,No,8,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Two year,No,Mailed check,76.05,608.49,No
C101993,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.71,87.01,No
C101994,Female,0,No,No,38,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,96.98,3682.51,Yes
C101995,Female,0,No,No,60,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,50.67,3044.25,Yes
C101996,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,23.39,1263.53,No
C101997,Male,0,No,Yes,37,Yes,No,No,No,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),117.25,4337.84,No
C101998,Male,1,No,No,11,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,53.42,588.44,Yes
C101999,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,61.86,3158.83,No
C102000,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),40.17,480.71,No
C102001,Female,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,84.9,4751.54,Yes
C102002,Female,0,No,No,30,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),74.62,2242.76,No
C102003,Male,0,Yes,No,58,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,19.98,1155.6,No
C102004,Female,0,No,No,33,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.73,3651.16,No
C102005,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,113.14,2261.57,No
C102006,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,72.39,1741.18,No
C102007,Male,0,Yes,No,28,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,76.67,2142.5,No
C102008,Female,0,Yes,No,10,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),27.68,275.12,No
C102009,Female,0,Yes,No,47,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,89.09,4190.01,No
C102010,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.31,5016.6,No
C102011,Female,0,No,No,66,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,One year,No,Bank transfer (automatic),36.02,2378.64,No
C102012,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,111.12,6108.62,No
C102013,Female,0,Yes,No,58,No,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),58.73,3408.21,Yes
C102014,Male,1,No,No,36,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),58.75,2112.13,No
C102015,Male,0,Yes,No,31,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.45,2986.58,No
C102016,Male,0,No,No,32,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,42.92,1377.49,No
C102017,Male,0,Yes,No,30,Yes,No,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),61.53,1844.96,No
C102018,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),91.14,3368.77,Yes
C102019,Female,0,No,No,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),40.9,1637.91,No
